,Company,Country,Ticker,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Gender Equality Funds: Has Equileap gender equality score,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Weapons Free Funds: Military contractors screen,Weapons Free Funds: Nuclear weapons screen,Weapons Free Funds: Controversial weapons screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Beta Value,Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
472,Atlas Energy Solutions Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.86758014,0.981186377,0.999351013,0.871528282,0.981514981,0.981542714,0.868654185,0.868654185,0.981634246,0.059625609,0.999049557,0.608716738,0.999351013,0.994918847,0.992572805,0.982482847,0.994919448,0.025624204,0.025624204,0.879888182,0.01
473,Atlas Energy Solutions Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.8216563,0.936841373,0.997531329,0.82747534,0.938567605,0.938521764,0.825700286,0.825700286,0.939209825,0.041735421,0.981237238,0.605152505,0.997531329,0.998732892,0.906642784,0.941992898,0.998731997,0.015307171,0.015307171,0.835965556,0.06
474,Atlas Energy Solutions Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.810509751,0.924836681,0.997785649,0.81566467,0.926360478,0.9263013,0.814108372,0.814108372,0.927086635,0.043765253,0.983170166,0.604645016,0.997785649,0.998554785,0.916262623,0.930450903,0.998554818,0.016165341,0.016165341,0.824322315,0.04
475,Autodesk Inc,United States,ADSK,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454,AUTODESK INC,Computer and related activities (72),0.880931568,0.996495403,0.999987735,0.885540264,0.996496581,0.996493276,0.883131039,0.883131039,0.996523571,0.058855747,0.999953928,0.60896313,0.999987735,0.999849881,0.999660295,0.996686454,0.999850572,0.020825844,0.020825844,0.893776188,0.08
476,Autodesk Inc,United States,ADSK,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454,AUTODESK INC,Computer and related activities (72),0.880742542,0.99629356,0.999990382,0.885334746,0.996293491,0.996289962,0.882929162,0.882929162,0.996322762,0.058839093,0.999963882,0.608962154,0.999990382,0.999882958,0.9997375,0.996495445,0.999882592,0.02079617,0.02079617,0.893573144,0.09
477,Autodesk Inc,United States,ADSK,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454,AUTODESK INC,Computer and related activities (72),0.880667734,0.996215563,0.999992308,0.885253219,0.996214945,0.996211321,0.88284921,0.88284921,0.996245292,0.058826961,0.999971181,0.608961766,0.999992308,0.999905857,0.999783824,0.99642198,0.999906074,0.020774805,0.020774805,0.893492644,0.09
478,Autodesk Inc,United States,ADSK,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454,AUTODESK INC, Computer and related activities (72) ,0.880241271,0.995743364,0.999991344,0.884791054,0.995742339,0.995738263,0.882394259,0.882394259,0.995776476,0.058833034,0.999967484,0.608959572,0.999991344,0.99989568,0.999768383,0.995975203,0.9998954,0.020785488,0.020785488,0.893035795,0.22
479,Autodesk Inc,United States,ADSK,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454,AUTODESK INC, Computer and related activities (72) ,0.880226404,0.995730716,0.999992874,0.884774603,0.995729117,0.995725013,0.882378288,0.882378288,0.995763692,0.058823394,0.999973267,0.608959494,0.999992874,0.999913491,0.999799265,0.995963231,0.999912478,0.020768362,0.020768362,0.893019388,0.18
480,Autodesk Inc,United States,ADSK,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454,AUTODESK INC, Computer and related activities (72) ,0.88022661,0.995729662,0.99999242,0.884774925,0.995728401,0.9957243,0.882378537,0.882378537,0.995762885,0.058826251,0.999971561,0.608959496,0.99999242,0.999908402,0.999799265,0.995962324,0.999908209,0.020773449,0.020773449,0.8930199,0.18
481,Automatic Data Processing Inc,United States,AIU,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379,AUTOMATIC DATA PROCESSING, Computer and related activities (72) ,0.879352602,0.994696729,0.999964446,0.883833395,0.994705763,0.994700941,0.881447984,0.881447984,0.994742922,0.059002419,0.999866335,0.608955032,0.999964446,0.999569998,0.999027207,0.994986781,0.999568793,0.021085957,0.021085957,0.892083642,0.11
482,Automatic Data Processing Inc,United States,AIU,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379,AUTOMATIC DATA PROCESSING, Computer and related activities (72) ,0.879408761,0.994759442,0.999964939,0.883894176,0.994768757,0.994763993,0.881507867,0.881507867,0.994805488,0.05899932,0.999868136,0.60895532,0.999964939,0.999575086,0.999042648,0.99504646,0.999575198,0.021080362,0.021080362,0.892143632,0.12
483,Automatic Data Processing Inc,United States,AIU,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379,AUTOMATIC DATA PROCESSING, Computer and related activities (72) ,0.879353531,0.994693567,0.999962815,0.883834756,0.9947034,0.994698593,0.881449089,0.881449089,0.994740232,0.059012678,0.999860173,0.608955039,0.999962815,0.999549642,0.998980884,0.99498406,0.999549581,0.021104101,0.021104101,0.892084667,0.12
484,Automatic Data Processing Inc,United States,AIU,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379,AUTOMATIC DATA PROCESSING, Computer and related activities (72) ,0.879247712,0.994591854,0.999968747,0.883718738,0.994598961,0.994593993,0.881335766,0.881335766,0.994637941,0.058975334,0.999882451,0.608954487,0.999968747,0.999620885,0.999135295,0.994887376,0.999622161,0.02103797,0.02103797,0.89197084,0.09
485,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC,"Financial intermediation, except insurance and pension funding (65)",0.877480931,0.995327556,0.99999399,0.884377599,0.9953235,0.995318947,0.881988596,0.881988596,0.995361311,0.058835988,0.999987013,0.606673387,0.99999399,0.999910946,0.999891912,0.995580125,0.999912478,0.020767683,0.020767683,0.892628169,0.01
486,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC,"Financial intermediation, except insurance and pension funding (65)",0.877456432,0.995334934,0.999994084,0.884384561,0.995330869,0.995326322,0.881995448,0.881995448,0.995368644,0.058835085,0.999987297,0.606643744,0.999994084,0.999913491,0.999891912,0.995587199,0.999912478,0.020766496,0.020766496,0.892634835,0.01
487,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC,"Financial intermediation, except insurance and pension funding (65)",0.877479283,0.995323867,0.999994441,0.884372348,0.995319503,0.995314944,0.881983431,0.881983431,0.995357476,0.058831679,0.999988055,0.606676406,0.999994441,0.999918579,0.999907353,0.995576497,0.999918882,0.020761749,0.020761749,0.892622529,0.01
488,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC," Financial intermediation, except insurance and pension funding (65) ",0.878138008,0.995353379,0.99999468,0.884400656,0.99534903,0.995344499,0.88201129,0.88201129,0.995386822,0.058829388,0.999988529,0.607283574,0.99999468,0.999921124,0.999907353,0.995604431,0.999921017,0.020758527,0.020758527,0.892650729,0.01
489,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC," Financial intermediation, except insurance and pension funding (65) ",0.878967053,0.995065633,0.999996098,0.884113351,0.995060841,0.995056026,0.881728561,0.881728561,0.995101474,0.058815851,0.999991658,0.608331956,0.999996098,0.999941479,0.999922794,0.995332883,0.999942363,0.020740044,0.020740044,0.892366673,0.01
490,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC," Financial intermediation, except insurance and pension funding (65) ",0.87926124,0.995086187,0.999996933,0.884130835,0.995081126,0.995076327,0.88174577,0.88174577,0.995121825,0.058807885,0.999993459,0.608598821,0.999996933,0.999954201,0.999938235,0.995352292,0.999955172,0.020729022,0.020729022,0.892384106,0.01
491,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC," Financial intermediation, except insurance and pension funding (65) ",0.879384539,0.995309111,0.999997783,0.884347526,0.995304203,0.99529962,0.881959019,0.881959019,0.995343258,0.058799781,0.99999526,0.608526342,0.999997783,0.999966923,0.999953677,0.995563436,0.99996798,0.020718001,0.020718001,0.89259843,0.01
492,AvalonBay Communities Inc,United States,AVB,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938,AVALONBAY COMMUNITIES INC," Financial intermediation, except insurance and pension funding (65) ",0.879798226,0.995269058,0.999997598,0.884308941,0.995264387,0.995259766,0.881921045,0.881921045,0.995303727,0.058801525,0.999994881,0.608957282,0.999997598,0.999964378,0.999953677,0.995525706,0.99996371,0.020720375,0.020720375,0.892559975,0.02
493,Avangrid Inc,United States,AGR,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.535,AVANGRID INC,Production of electricity nec,0.862546213,0.978883883,0.997101092,0.868738488,0.98097893,0.980976856,0.866254375,0.866254375,0.981304671,0.037892805,0.977967283,0.608430334,0.997101092,0.999514021,0.890367808,0.982074163,0.999515426,0.013381078,0.013381078,0.876710236,0.23
494,Avis Budget Group Inc,United States,CAR,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.35,AVIS BUDGET GROUP INC,Other land transport,0.837299137,0.948428676,0.99999997,0.838231104,0.948373989,0.948323655,0.836575732,0.836575732,0.948810491,0.05877729,0.999999716,0.608738531,0.99999997,1.0,1.0,0.951234621,1.0,0.020689175,0.020689175,0.846981207,0.0
495,Avis Budget Group Inc,United States,CAR,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.35,AVIS BUDGET GROUP INC,Other land transport,0.838083644,0.949293494,0.99999997,0.839081672,0.949239691,0.9491902,0.837412777,0.837412777,0.949668873,0.058777295,0.999999716,0.608742569,0.99999997,1.0,1.0,0.952052351,1.0,0.020689175,0.020689175,0.847822609,0.0
496,Avista Corp,United States,AVA,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.502,AVISTA CORP, Production of electricity nec ,0.866656585,0.979359244,0.999338315,0.870691593,0.97958862,0.979569583,0.868534834,0.868534834,0.979586432,0.062608036,0.994970976,0.608657194,0.999338315,0.990766397,0.97496989,0.980264928,0.990765349,0.028006088,0.028006088,0.878957564,0.05
497,Avista Corp,United States,AVA,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.502,AVISTA CORP, Production of electricity nec ,0.868926655,0.981876229,0.999405852,0.872830267,0.982172691,0.982155944,0.870620276,0.870620276,0.982187978,0.061603781,0.995484212,0.608902923,0.999405852,0.992005516,0.977533121,0.983000367,0.992005601,0.026967331,0.026967331,0.881153618,0.05
498,Avista Corp,United States,AVA,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.502,AVISTA CORP, Production of electricity nec ,0.869727242,0.982841179,0.999610507,0.873546311,0.983008387,0.982992399,0.871329496,0.871329496,0.983026687,0.062161935,0.997039654,0.608906313,0.999610507,0.993005463,0.985269139,0.983808302,0.993004634,0.026531887,0.026531887,0.881888371,0.04
499,Avista Corp,United States,AVA,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.502,AVISTA CORP, Production of electricity nec ,0.868898497,0.98266674,0.999467572,0.872844577,0.982968145,0.982951966,0.870627849,0.870627849,0.983051742,0.058756516,0.995953366,0.608902916,0.999467572,0.995750863,0.979864735,0.983829162,0.99574984,0.023443933,0.023443933,0.881158746,0.05
500,Avnet Inc,United States,AVT,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.258,AVNET INC,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0.36827298,0.431206614,0.999938401,0.329706461,0.430601124,0.430045939,0.336140304,0.336140304,0.435396086,0.059455878,0.999901221,0.606324374,0.999938401,0.999033131,0.999073531,0.462124954,0.999035122,0.021565997,0.021565997,0.343960671,0.0
501,Avnet Inc,United States,AVT,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.258,AVNET INC," Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries ",0.355537745,0.417157662,0.999935064,0.315898687,0.416536822,0.415967927,0.322552198,0.322552198,0.421449655,0.059492547,0.999895912,0.606258824,0.999935064,0.998982243,0.999027207,0.448838481,0.998981755,0.021613475,0.021613475,0.330302372,0.0
502,Avnet Inc,United States,AVT,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.258,AVNET INC," Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries ",0.406741731,0.473621192,0.999941301,0.37141472,0.47306089,0.472547107,0.377185167,0.377185167,0.477497764,0.059423984,0.999905866,0.60652238,0.999941301,0.99907893,0.999119854,0.502233247,0.99907995,0.021524792,0.021524792,0.385217575,0.0
503,Avnet Inc,United States,AVT,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.258,AVNET INC," Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries ",0.421772759,0.490211372,0.999947677,0.387711722,0.489668616,0.489171017,0.393222858,0.393222858,0.493967064,0.059353876,0.999916104,0.606599746,0.999947677,0.999180705,0.999212501,0.517923569,0.999180281,0.021433905,0.021433905,0.40133804,0.0
504,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.86934746,0.980641452,0.998957932,0.872900607,0.980803659,0.980808674,0.870356633,0.870356633,0.980709198,0.068676846,0.99847385,0.608903394,0.998957932,0.985578379,0.98809487,0.981579862,0.985578062,0.034784971,0.034784971,0.881263344,0.02
505,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.837105593,0.951838938,0.995052445,0.842500999,0.955413339,0.955397965,0.840188812,0.840188812,0.956075657,0.023006547,0.962396837,0.608754558,0.995052445,0.999267215,0.81289954,0.957986332,0.999265668,0.008123875,0.008123875,0.850448338,0.16
506,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.867443182,0.980157659,0.998940353,0.872003895,0.980380469,0.980390028,0.869392364,0.869392364,0.980340536,0.066504842,0.998448065,0.607946399,0.998940353,0.987677503,0.987894135,0.981231946,0.987676458,0.032715765,0.032715765,0.880365028,0.02
507,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.832716126,0.947723014,0.994666406,0.83851294,0.951576479,0.951559555,0.836218101,0.836218101,0.952294656,0.020166613,0.95946275,0.608363612,0.994666406,0.99926467,0.798292208,0.954370944,0.999265668,0.007087831,0.007087831,0.846444371,0.16
508,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.864096431,0.978955556,0.999035608,0.871175362,0.97927683,0.97930964,0.868218275,0.868218275,0.979239618,0.066712562,0.998587607,0.60555452,0.999035608,0.985898972,0.988975016,0.980182937,0.985898265,0.03447721,0.03447721,0.879557979,0.01
509,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.838423166,0.955574891,0.994881381,0.846129029,0.959283016,0.959272369,0.843737904,0.843737904,0.959930559,0.021430416,0.961096686,0.606971201,0.994881381,0.999628519,0.806429696,0.96165251,0.999628565,0.00730657,0.00730657,0.854008786,0.17
510,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.866346497,0.979102064,0.999194999,0.871637965,0.978908265,0.978946177,0.868706035,0.868706035,0.978795747,0.068383142,0.998821094,0.607464784,0.999194999,0.986290809,0.990781631,0.978417236,0.986291047,0.034107388,0.034107388,0.879620533,0.05
511,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.841942699,0.958889765,0.995334197,0.849358618,0.962266459,0.962256161,0.846970691,0.846970691,0.962857169,0.024934185,0.964538225,0.607136866,0.995334197,0.999435145,0.823553936,0.96445561,0.999434308,0.008714641,0.008714641,0.857273898,0.17
512,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.819642198,0.934749155,0.99545916,0.825654139,0.938003604,0.937968951,0.823659026,0.823659026,0.938785646,0.026110938,0.965488004,0.60649796,0.99545916,0.999145084,0.828278929,0.941525443,0.999146126,0.009334571,0.009334571,0.8338459,0.11
513,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.867403045,0.98024567,0.998957836,0.871260854,0.97988013,0.979889038,0.868788356,0.868788356,0.979866849,0.063380368,0.99847366,0.60889553,0.998957836,0.994427779,0.988079429,0.979041598,0.994426335,0.026068804,0.026068804,0.87907293,0.07
514,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.828735248,0.944940417,0.995554302,0.835679183,0.94813443,0.94810912,0.833536194,0.833536194,0.94882333,0.026882536,0.966211122,0.606319998,0.995554302,0.999063663,0.831876718,0.951090775,0.999065008,0.009670311,0.009670311,0.843777624,0.12
515,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.863117665,0.976217228,0.999228403,0.866903343,0.976017077,0.976028938,0.864363875,0.864363875,0.976097124,0.061560631,0.99887001,0.608606804,0.999228403,0.995608377,0.991183101,0.975911806,0.995606816,0.024934751,0.024934751,0.874913091,0.05
516,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.826155449,0.940569948,0.997459307,0.831145111,0.942354958,0.942313216,0.829302709,0.829302709,0.942970572,0.041166724,0.980689781,0.606297649,0.997459307,0.998768514,0.9039097,0.945577086,0.998768286,0.01507724,0.01507724,0.839585483,0.07
517,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.868548722,0.981703371,0.99916018,0.872735446,0.981508331,0.981534576,0.869981167,0.869981167,0.981505872,0.062831118,0.998770093,0.60871167,0.99916018,0.993644106,0.990395602,0.980946611,0.99364504,0.026861013,0.026861013,0.880651136,0.06
518,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.823767827,0.938600522,0.996682094,0.829345625,0.940952099,0.940913406,0.827439437,0.827439437,0.941624929,0.035521125,0.97478274,0.606213987,0.996682094,0.998689637,0.874525185,0.944265236,0.998689303,0.01306823,0.01306823,0.83768579,0.08
519,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.86758014,0.981186377,0.999351013,0.871528282,0.981514981,0.981542714,0.868654185,0.868654185,0.981634246,0.059625609,0.999049557,0.608716738,0.999351013,0.994918847,0.992572805,0.982482847,0.994919448,0.025624204,0.025624204,0.879888182,0.01
520,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.8216563,0.936841373,0.997531329,0.82747534,0.938567605,0.938521764,0.825700286,0.825700286,0.939209825,0.041735421,0.981237238,0.605152505,0.997531329,0.998732892,0.906642784,0.941992898,0.998731997,0.015307171,0.015307171,0.835965556,0.06
521,Axis Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.810509751,0.924836681,0.997785649,0.81566467,0.926360478,0.9263013,0.814108372,0.814108372,0.927086635,0.043765253,0.983170166,0.604645016,0.997785649,0.998554785,0.916262623,0.930450903,0.998554818,0.016165341,0.016165341,0.824322315,0.04
522,Bakken Energy Corp,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.86934746,0.980641452,0.998957932,0.872900607,0.980803659,0.980808674,0.870356633,0.870356633,0.980709198,0.068676846,0.99847385,0.608903394,0.998957932,0.985578379,0.98809487,0.981579862,0.985578062,0.034784971,0.034784971,0.881263344,0.02
